"TaxongroepId";"TaxonsubgroepId";"Omschrijving";"Id";"NbnTaxonVersionKey";"WetNaam";"NedNaam";"TaxonType";"WetNaamKort"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"1718";"NBNSYS0000003436";"Mespilus germanica L.";"Mispel";"Species";"Mespilus germanica"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"1870";"NBNSYS0000003827";"Betula pendula Roth";"Ruwe berk";"Species";"Betula pendula"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"1883";"NBNSYS0000003851";"Populus tremula L.";"Ratelpopulier";"Species";"Populus tremula"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"2106";"NBNSYS0000004325";"Sambucus racemosa L.";"Trosvlier";"Species";"Sambucus racemosa"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"4173";"NHMSYS0000458887";"Frangula alnus Mill.";"Sporkehout";"Species";"Frangula alnus"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"4216";"NHMSYS0000460572";"Malus sylvestris (L.) Mill.";"Wilde appel en eetappel";"Species";"Malus sylvestris"
"20";"20";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1710";"NBNSYS0000003417";"Prunus avium (L.) L.";"Zoete kers";"Species";"Prunus avium"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1718";"NBNSYS0000003436";"Mespilus germanica L.";"Mispel";"Species";"Mespilus germanica"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1870";"NBNSYS0000003827";"Betula pendula Roth";"Ruwe berk";"Species";"Betula pendula"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"1883";"NBNSYS0000003851";"Populus tremula L.";"Ratelpopulier";"Species";"Populus tremula"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"2106";"NBNSYS0000004325";"Sambucus racemosa L.";"Trosvlier";"Species";"Sambucus racemosa"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"4173";"NHMSYS0000458887";"Frangula alnus Mill.";"Sporkehout";"Species";"Frangula alnus"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"4216";"NHMSYS0000460572";"Malus sylvestris (L.) Mill.";"Wilde appel en eetappel";"Species";"Malus sylvestris"
"21";"21";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1604";"NBNSYS0000003194";"Ilex aquifolium L.";"Hulst";"Species";"Ilex aquifolium"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1870";"NBNSYS0000003827";"Betula pendula Roth";"Ruwe berk";"Species";"Betula pendula"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"4173";"NHMSYS0000458887";"Frangula alnus Mill.";"Sporkehout";"Species";"Frangula alnus"
"22";"22";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1604";"NBNSYS0000003194";"Ilex aquifolium L.";"Hulst";"Species";"Ilex aquifolium"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1870";"NBNSYS0000003827";"Betula pendula Roth";"Ruwe berk";"Species";"Betula pendula"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"1883";"NBNSYS0000003851";"Populus tremula L.";"Ratelpopulier";"Species";"Populus tremula"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"4173";"NHMSYS0000458887";"Frangula alnus Mill.";"Sporkehout";"Species";"Frangula alnus"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"6701";"INBSYS0000035016";"Betula alba L. nom. rejec.";"Zachte berk";"Species";"Betula alba nom"
"23";"23";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1567";"NBNSYS0000003127";"Tilia platyphyllos Scop.";"Zomerlinde";"Species";"Tilia platyphyllos"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1602";"NBNSYS0000003192";"Acer platanoides L.";"Noorse esdoorn";"Species";"Acer platanoides"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1603";"NBNSYS0000003193";"Acer campestre L.";"Spaanse aak";"Species";"Acer campestre"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1605";"NBNSYS0000003195";"Euonymus europaeus L.";"Wilde kardinaalsmuts";"Species";"Euonymus europaeus"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1710";"NBNSYS0000003417";"Prunus avium (L.) L.";"Zoete kers";"Species";"Prunus avium"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1772";"NBNSYS0000003626";"Cornus sanguinea L.";"Rode kornoelje";"Species";"Cornus sanguinea"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"1923";"NBNSYS0000003949";"Fraxinus excelsior L.";"Es";"Species";"Fraxinus excelsior"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"3133";"NBNSYS0000131997";"Crataegus";"Meidoorn (G)";"Genus";"Crataegus"
"24";"24";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1567";"NBNSYS0000003127";"Tilia platyphyllos Scop.";"Zomerlinde";"Species";"Tilia platyphyllos"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1602";"NBNSYS0000003192";"Acer platanoides L.";"Noorse esdoorn";"Species";"Acer platanoides"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1603";"NBNSYS0000003193";"Acer campestre L.";"Spaanse aak";"Species";"Acer campestre"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1605";"NBNSYS0000003195";"Euonymus europaeus L.";"Wilde kardinaalsmuts";"Species";"Euonymus europaeus"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1710";"NBNSYS0000003417";"Prunus avium (L.) L.";"Zoete kers";"Species";"Prunus avium"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1772";"NBNSYS0000003626";"Cornus sanguinea L.";"Rode kornoelje";"Species";"Cornus sanguinea"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"1923";"NBNSYS0000003949";"Fraxinus excelsior L.";"Es";"Species";"Fraxinus excelsior"
"25";"25";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1381";"NBNSYS0000002752";"Berberis vulgaris L.";"Zuurbes";"Species";"Berberis vulgaris"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1567";"NBNSYS0000003127";"Tilia platyphyllos Scop.";"Zomerlinde";"Species";"Tilia platyphyllos"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1603";"NBNSYS0000003193";"Acer campestre L.";"Spaanse aak";"Species";"Acer campestre"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1605";"NBNSYS0000003195";"Euonymus europaeus L.";"Wilde kardinaalsmuts";"Species";"Euonymus europaeus"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1710";"NBNSYS0000003417";"Prunus avium (L.) L.";"Zoete kers";"Species";"Prunus avium"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1722";"NBNSYS0000003448";"Sorbus aria (L.) Crantz";"Meelbes";"Species";"Sorbus aria"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1772";"NBNSYS0000003626";"Cornus sanguinea L.";"Rode kornoelje";"Species";"Cornus sanguinea"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1774";"NBNSYS0000003628";"Cornus mas L.";"Gele kornoelje";"Species";"Cornus mas"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"1923";"NBNSYS0000003949";"Fraxinus excelsior L.";"Es";"Species";"Fraxinus excelsior"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"3133";"NBNSYS0000131997";"Crataegus";"Meidoorn (G)";"Genus";"Crataegus"
"26";"26";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1381";"NBNSYS0000002752";"Berberis vulgaris L.";"Zuurbes";"Species";"Berberis vulgaris"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1567";"NBNSYS0000003127";"Tilia platyphyllos Scop.";"Zomerlinde";"Species";"Tilia platyphyllos"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1603";"NBNSYS0000003193";"Acer campestre L.";"Spaanse aak";"Species";"Acer campestre"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1605";"NBNSYS0000003195";"Euonymus europaeus L.";"Wilde kardinaalsmuts";"Species";"Euonymus europaeus"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1710";"NBNSYS0000003417";"Prunus avium (L.) L.";"Zoete kers";"Species";"Prunus avium"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1722";"NBNSYS0000003448";"Sorbus aria (L.) Crantz";"Meelbes";"Species";"Sorbus aria"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1772";"NBNSYS0000003626";"Cornus sanguinea L.";"Rode kornoelje";"Species";"Cornus sanguinea"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1774";"NBNSYS0000003628";"Cornus mas L.";"Gele kornoelje";"Species";"Cornus mas"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"1923";"NBNSYS0000003949";"Fraxinus excelsior L.";"Es";"Species";"Fraxinus excelsior"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"2107";"NBNSYS0000004326";"Viburnum lantana L.";"Wollige sneeuwbal";"Species";"Viburnum lantana"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"2109";"NBNSYS0000004331";"Lonicera xylosteum L.";"Rode kamperfoelie";"Species";"Lonicera xylosteum"
"27";"27";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1603";"NBNSYS0000003193";"Acer campestre L.";"Spaanse aak";"Species";"Acer campestre"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1605";"NBNSYS0000003195";"Euonymus europaeus L.";"Wilde kardinaalsmuts";"Species";"Euonymus europaeus"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1710";"NBNSYS0000003417";"Prunus avium (L.) L.";"Zoete kers";"Species";"Prunus avium"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1739";"NBNSYS0000003513";"Ribes rubrum L.";"Aalbes";"Species";"Ribes rubrum"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1870";"NBNSYS0000003827";"Betula pendula Roth";"Ruwe berk";"Species";"Betula pendula"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1880";"NBNSYS0000003845";"Quercus robur L.";"Zomereik";"Species";"Quercus robur"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1893";"NBNSYS0000003868";"Salix caprea L.";"Boswilg";"Species";"Salix caprea"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"1923";"NBNSYS0000003949";"Fraxinus excelsior L.";"Es";"Species";"Fraxinus excelsior"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"2105";"NBNSYS0000004324";"Sambucus nigra L.";"Gewone vlier";"Species";"Sambucus nigra"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"4317";"NHMSYS0000464454";"Tilia cordata Mill.";"Winterlinde";"Species";"Tilia cordata"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"4931";"INBSYS0000004443";"Populus canescens (Ait.) Smith";"Grauwe abeel";"Species";"Populus canescens"
"28";"28";"sleutelsoorten van de boom- en struiklaag";"6920";"NBNSYS0000003847";"Quercus x rosacea Bechst.";NA;"Species hybrid";"Quercus x rosacea"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"480";"INBSYS0000004367";"Quercus petraea Lieblein";"Wintereik";"Species";"Quercus petraea"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1601";"NBNSYS0000003191";"Acer pseudoplatanus L.";"Gewone esdoorn";"Species";"Acer pseudoplatanus"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1603";"NBNSYS0000003193";"Acer campestre L.";"Spaanse aak";"Species";"Acer campestre"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1605";"NBNSYS0000003195";"Euonymus europaeus L.";"Wilde kardinaalsmuts";"Species";"Euonymus europaeus"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1710";"NBNSYS0000003417";"Prunus avium (L.) L.";"Zoete kers";"Species";"Prunus avium"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1719";"NBNSYS0000003438";"Sorbus aucuparia L.";"Wilde lijsterbes";"Species";"Sorbus aucuparia"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1739";"NBNSYS0000003513";"Ribes rubrum L.";"Aalbes";"Species";"Ribes rubrum"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1867";"NBNSYS0000003810";"Ulmus";"Iep (G)";"Genus";"Ulmus"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1874";"NBNSYS0000003838";"Carpinus betulus L.";"Haagbeuk";"Species";"Carpinus betulus"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1875";"NBNSYS0000003839";"Corylus avellana L.";"Hazelaar";"Species";"Corylus avellana"
"29";"29";"sleutelsoorten van de boom- en struiklaag";"1876";"NBNSYS0000003840";"Fagus sylvatica L.";"Beuk";"Species";"Fagus sylvatica"
